GND,author,title,year,prob_to_read
118527908,"Dürrenmatt, Friedrich",Die Panne. Eine noch mögliche Geschichte,1956.0,0.0769230769
118528661,"Ebner-Eschenbach, Marie v.",Das Gemeindekind,1887.0,0.066
118528661,"Ebner-Eschenbach, Marie v.",Es laßt die Hand küssen,1886.0,0.066
118529374,"Eich, Günter",Träume,1951.0,0.0357142857
118529390,"Eichendorff, Joseph von",Das Marmorbild,1819.0,0.167
118530534,"Enzensberger, Hans Magnus",Gedichte,1976.0,0.055
118530534,"Enzensberger, Hans Magnus","Gemeinplätze, die Neueste Literatur betreffend",1968.0,0.045
118532022,"Faßbinder, Rainer Werner",Katzelmacher,1968.0,0.0357142857
118532839,"Fichte, Hubert",Versuch über die Pubertät,1974.0,0.0769230769
118533886,"Fleißer, Marieluise",Fegefeuer in Ingolstadt,1929.0,0.0357142857
118534262,"Fontane, Theodor",Effi Briest,1896.0,0.066
118534262,"Fontane, Theodor","Irrungen, Wirrungen",1887.0,0.066
118535315,"Freud, Sigmund",Das Unbehagen in der Kultur,1930.0,0.045
118536109,"Frisch, Max",Biedermann und die Brandstifter,1958.0,0.0357142857
118538322,"Gellert, Christian Fürchtegott",Die zärtlichen Schwestern,1747.0,0.125
118538322,"Gellert, Christian Fürchtegott",Fabeln,1742.0,0.5
11853856X,"George, Stefan",Gedichte,1901.0,0.1
118540238,"Goethe, Johann Wolfgang",Die Leiden des jungen Werthers ,1774.0,1.0
118540238,"Goethe, Johann Wolfgang",Faust. Der Tragödie erster Teil ,1808.0,0.125
118540238,"Goethe, Johann Wolfgang",Gedichte (aus allen Hauptphasen),1791.0,0.25
118540238,"Goethe, Johann Wolfgang",Iphigenie auf Tauris,1787.0,0.125
11869636X,"Gomringer, Eugen",Gedichte,1974.0,0.055
11869636X,"Gomringer, Eugen",vom vers zur konstellation,1954.0,0.045
118540947,Gottfried von Straßburg,Tristan,1210.0,0.25
118540963,"Gotthelf, Jeremias",Die schwarze Spinne,1847.0,0.066
118542192,"Grillparzer, Franz",Medea,1819.0,0.125
118542273,"Grimmelshausen, Johann Jakob Christoph von",Der Abentheuerliche Simplicissimus Teutsch,1668.0,1.0
119371391,"Grünbein, Durs",Lyrik,2005.0,0.055
119371391,"Grünbein, Durs",Mein babylonisches Hirn,1995.0,0.045
118543032,"Gryphius, Andreas",Gedichte,1640.0,1.0
118545574,"Handke, Peter",Langsame Heimkehr,1979.0,0.0769230769
118545574,"Handke, Peter",Publikumsbeschimpfung,1966.0,0.0357142857
118701606,"Harig, Ludwig",Das Geräusch,1963.0,0.0357142857
118546937,"Hauptmann, Gerhart",Die Weber,1892.0,0.0357142857
118547798,"Heidegger, Martin",Der Ursprung des Kunstwerks,1950.0,0.045
118548018,"Heine, Heinrich",Gedichte,1827.0,0.2
11854845X,Heinrich von Veldeke,Eneasroman,,0.25
118549553,"Herder, Johann Gottfried",Über den Ursprung der Sprache,1772.0,0.11
118550128,"Herwegh, Georg",Gedichte,1846.0,0.2
118550683,"Heym, Georg",Gedichte,1911.0,0.1
118551019,"Hildesheimer, Wolfgang",Biosphärenklänge,1977.0,0.0357142857
118551019,"Hildesheimer, Wolfgang",Hauskauf,1974.0,0.0357142857
118551019,"Hildesheimer, Wolfgang",Tynset,1965.0,0.11
118552465,"Hoffmann, E.T.A.",Der goldne Topf,1814.0,0.167
118552465,"Hoffmann, E.T.A.",Der Sandmann,1816.0,0.167
118552759,"Hofmannsthal, Hugo von",Das Gespräch über Gedichte,1903.0,0.045
118552759,"Hofmannsthal, Hugo von",Der Schwierige,1921.0,0.0357142857
118552759,"Hofmannsthal, Hugo von",Der Tor und der Tod,1894.0,0.0357142857
118552759,"Hofmannsthal, Hugo von",Ein Brief (Chandosbrief),1902.0,0.045
118552759,"Hofmannsthal, Hugo von",Gedichte,1902.0,0.1
118551981,"Hölderlin, Friedrich",Gedichte,1826.0,0.25
118553216,"Holz, Arno",Papa Hamlet,1889.0,0.066
118553739,"Horvath, Ödon von",Geschichten aus dem Wienerwald,1931.0,0.0357142857
118553739,"Horvath, Ödon von",Glaube Liebe Hoffnung,1932.0,1.0
118554212,"Huchel, Peter",Gedichte,1942.0,0.055
118554387,"Huelsenbeck, Richard",Dadaistisches Manifest,1918.0,0.045
118556894,"Jandl, Ernst",Lyrik,1963.0,0.055
118556894 + 118732404,"Jandl, Ernst/Mayröcker, Friederike",Fünf Mann Menschen,1968.0,0.0357142857
119001802,"Jelinek, Elfriede",Totenauberg,1992.0,0.0357142857
118559230,"Kafka, Franz",Das Schloß,1922.0,0.11
118559230,"Kafka, Franz",Das Urteil,1912.0,0.0769230769
118559230,"Kafka, Franz",In der Strafkolonie,1919.0,0.0769230769
118559796,"Kant, Immanuel",Kritik der Urteilskraft,1790.0,0.11
118559796,"Kant, Immanuel",Was ist Aufklärung?,1784.0,0.11
11856109X,"Keller, Gottfried",Der grüne Heinrich,1854.0,0.066
11856109X,"Keller, Gottfried",Die Leute von Seldwyla,1856.0,0.066
118562487,"Kirsch, Sarah",Gedichte,1974.0,0.055
118563076,"Kleist, Heinrich von",Das Erdbeben in Chili ,1807.0,0.167
118563076,"Kleist, Heinrich von",Das Käthchen von Heilbronn,1810.0,0.125
118563076,"Kleist, Heinrich von",Der zerbrochene Krug,1806.0,0.125
118563076,"Kleist, Heinrich von",Die Marquise von O…,1808.0,0.167
118563076,"Kleist, Heinrich von",Penthesilea,1808.0,0.125
118563076,"Kleist, Heinrich von",Über das Marionettentheater,1810.0,0.11
121401030,"Kling, Thomas",Lyrik,1981.0,0.055
118563386,"Klopstock, Friedrich Gottlob",Gedichte,1764.0,0.25
118564471,"Koeppen, Wolfgang",Tauben im Gras,1951.0,0.11
118565877,"Kracauer, Siegfried",Das Ornament der Masse,1927.0,0.045
118569880,"Lasker-Schüler, Else",Gedichte,1907.0,0.1
118571508,"Lenau, Nikolaus",Gedichte,1832.0,0.2
118571656,"Lenz, Jakob Michael Reinhold",Der Hofmeister,1774.0,0.125
118572121,"Lessing, Gotthold Ephraim",Emilia Galotti,1772.0,0.125
118572121,"Lessing, Gotthold Ephraim",Fabeln. Drey Bücher,1759.0,0.5
118572121,"Lessing, Gotthold Ephraim",Laokoon oder Über die Grenzen der Maleri und Poesie,1766.0,0.11
118572121,"Lessing, Gotthold Ephraim",Minna von Barnhelm,1767.0,0.125
118572121,"Lessing, Gotthold Ephraim",Miss Sara Sampson,1755.0,0.125
118572121,"Lessing, Gotthold Ephraim",Nathan der Weise,1779.0,0.125
118577131,"Mann, Heinrich",Der Untertan,1918.0,0.11
118577166,"Mann, Thomas",Mario und der Zauberer,1930.0,0.0769230769
118581775,"Meyer, Conrad Ferdinand",Der Heilige,1879.0,0.066
118583107,"Mörike, Eduard",Gedichte,1838.0,0.2
118584944,"Müller, Heiner",Die Hamletmaschine,1977.0,0.0357142857
118585916,"Musil, Robert",Die Verwirrungen des Zöglings Törless,1906.0,0.0769230769
118588893,Novalis,Hymnen an die Nacht,1800.0,1.0
118588893,Novalis,Vermischte Bemerkungen / Blüthenstaub-Fragmente,1798.0,0.11
11891118X,"Pastior, Oskar",Gedichte,1967.0,0.055
118594648,"Piscator, Erwin",Das Politische Theater,1929.0,0.045
118597442,"Raabe, Wilhelm",Stopfkuchen. Eine See- und Mordgeschichte,1891.0,0.066
118601024,"Rilke, Rainer Maria",Die Aufzeichnugen des Malte Laurids Brigge,1910.0,0.11
118601024,"Rilke, Rainer Maria",Lyrik ,1901.0,0.1
118603930,"Rühm, Gerhard",Gedichte,1976.0,0.055
118603957,"Rühmkorf, Peter",Das lyrische Weltbild der Nachkriegsdeutschen,1962.0,0.045
118604627,"Sachs, Nelly",Lyrik,1931.0,0.055
119442981,"Scherstjanoi, Valeri",Gedichte,2003.0,0.055
118607626,"Schiller, Friedrich",Die Räuber,1782.0,0.125
118607626,"Schiller, Friedrich",Gedichte,1782.0,0.25
118607626,"Schiller, Friedrich",Kabale und Liebe,1784.0,0.125
118607626,"Schiller, Friedrich",Über das Erhabene,1801.0,0.11
118607626,"Schiller, Friedrich",Über naive und sentimentalische Dichtung,1795.0,0.11
118607626,"Schiller, Friedrich",Wilhelm Tell,1804.0,0.125
118607987,"Schlegel, Friedrich",Athenäums-Fragmente,1798.0,0.11
118609807,"Schnitzler, Arthur",Anatol,1893.0,0.0357142857
118609807,"Schnitzler, Arthur",Traumnovelle,1926.0,0.0769230769
118612301,"Schwitters, Kurt",Gedichte,1918.0,0.1
118612743,"Seghers, Anna",Der Ausflug der toten Mädchen,1946.0,0.0769230769
118615688,Sophokles,König Ödipus,-425.0,1.0
118618156,"Stifter, Adalbert",Bunte Steine,1853.0,0.066
118618156,"Stifter, Adalbert",Der Nachsommer,1857.0,0.066
118618725,"Storm, Theodor",Der Schimmelreiter,1888.0,0.066
118619047,"Strauß, Botho",Anschwellender Bocksgesang,1993.0,0.045
118619047,"Strauß, Botho",Der Aufstand gegen die sekundäre Welt,1990.0,0.045
118619047,"Strauß, Botho",Groß und Klein,1978.0,0.0357142857
118620444,"Tabori, George",Die Kannibalen,1969.0,0.0357142857
120878518,"Tawada, Yoko",Gedichte,2005.0,0.055
12989432X,"Tieck, Ludwig",Der blonde Eckbert,1797.0,0.167
12989432X,"Tieck, Ludwig",Der gestiefelte Kater,1797.0,0.125
118623230,"Toller, Ernst",Masse Mensch,1921.0,0.0357142857
118623575,"Trakl, Georg",Gedichte,1913.0,0.1
118628852,"Walser, Martin",Ein fliehendes Pferd,1978.0,0.0769230769
118628860,"Walser, Robert",Der Spaziergang,1917.0,0.0769230769
118629867,"Wedekind, Frank",Frühlings Erwachen,1891.0,0.0357142857
118630539,"Weiss, Peter",Die Ermittlung,1964.0,0.0357142857
11904157X,"Widmer, Urs",Top Dogs,1996.0,0.0357142857
118634666,"Wolf, Christa",Kassandra,1983.0,0.11
118634933,Wolfram von Eschenbach,Parzival,,0.25
118928686,"Zürn, Unica",Gedichte,1943.0,0.055
,,Altes Testament,,1.0
,,Nibelungenlied,,0.25
