GND,author,title,year,prob_to_read
118540238,"Goethe, Johann Wolfgang",Römische Elegien,1795.0,1.0
118540238,"Goethe, Johann Wolfgang",Sesenheimer Gedichte,1770.0,1.0
118540238,"Goethe, Johann Wolfgang",Torquato Tasso ,1790.0,1.0
118540238,"Goethe, Johann Wolfgang",West-östlicher Divan,1819.0,1.0
118540238,"Goethe, Johann Wolfgang",Wilhelm Meisters Lehrjahre,1795.0,1.0
119501651,"Goetz, Rainald",Festung,1993.0,0.5
119501651,"Goetz, Rainald",Jeff Koons,1998.0,0.5
120267756,"Goldt, Max",Feuilletons,2006.0,1.0
118540963,"Gotthelf, Jeremias",Die schwarze Spinne,1847.0,1.0
118540963,"Gotthelf, Jeremias",Wie Uli der Knecht glücklich wird,1841.0,1.0
118541013,"Gottsched, Johann Christoph",Versuch einer Critischen Dichtkunst,1730.0,1.0
118541102,"Grabbe, Christian Dietrich",Die Hermannsschlacht,1838.0,1.0
118541102,"Grabbe, Christian Dietrich",Napoleon oder Die hundert Tage,1831.0,1.0
118541579,"Grass, Günter",Die Blechtrommel,1959.0,1.0
118541579,"Grass, Günter",Essayistik,1971.0,1.0
118541978,"Greiffenberg, Katharina von",Gedichte,1664.0,0.0769230769230769
118542192,"Grillparzer, Franz","Weh dem, der lügt",1838.0,1.0
118542257,"Grimm, Jacob",Jacob Grimm über seine Entlassung,1838.0,1.0
118542257 + 118542265,"Grimm, Jacob und Wilhelm",Kinder- und Hausmärchen,1812.0,1.0
118542273,"Grimmelshausen, Johann Jakob Christoph von",Der Abentheuerliche Simplicissimus Teutsch,1668.0,1.0
119371391,"Grünbein, Durs",Lyrik,2005.0,1.0
118543032,"Gryphius, Andreas",Absurda Comica oder Herr Peter Squentz,1657.0,1.0
118543032,"Gryphius, Andreas",Gedichte,1640.0,0.0769230769230769
118543202,"Günderrode, Karoline von",Gedichte,1793.0,1.0
118543202,"Günderrode, Karoline von","Gedichte, Prosa, Briefe",1793.0,1.0
11854327X,"Günther, Johann Christian",Lyrik,1709.0,1.0
118544330,"Hacks, Peter",Moritz Tassow,1965.0,1.0
115807454,"Hage, Volker (Hg.)",Lyrik für Leser. Deutsche Gedichte der siebziger Jahre,1981.0,1.0
118700421,"Hagedorn, Friedrich von",Lyrik,1731.0,1.0
118545140,"Haller, Albrecht von",Gedichte,1743.0,1.0
118539876,"Hameln, Glückel von",Denkwürdigkeiten,1691.0,1.0
118545574,"Handke, Peter",Publikumsbeschimpfung,1966.0,1.0
118545574,"Handke, Peter",Wunschloses Unglück,1972.0,1.0
118701606,"Harig, Ludwig",Prosa,1973.0,1.0
118544551,"Härtling, Peter",autobiografische Prosa,1975.0,1.0
118546619,"Hasenclever, Walter",Gedichte,1915.0,1.0
118546937,"Hauptmann, Gerhart",Der Biberpelz,1897.0,1.0
118546937,"Hauptmann, Gerhart",Die Weber,1892.0,1.0
118547445,"Hebbel, Friedrich",Maria Magdalena,1844.0,1.0
118547453,"Hebel, Johann Peter",Schatzkästlein des rheinischen Hausfreundes,1811.0,1.0
118840991,"Hein, Christoph",Drachenblut (Der fremde Freund),1982.0,1.0
118548018,"Heine, Heinrich",Das Buch der Lieder,1827.0,1.0
118548018,"Heine, Heinrich",Deutschland. Ein Wintermärchen*,1844.0,1.0
118548018,"Heine, Heinrich",Die romantische Schule,1836.0,1.0
118548018,"Heine, Heinrich",Ideen. Das Buch le Grand,1827.0,1.0
118548018,"Heine, Heinrich",Romanzero,1851.0,1.0
118548700,"Heißenbüttel, Helmut",Lyrik,1959.0,1.0
118548700,"Heißenbüttel, Helmut",Prosa,1959.0,1.0
118549553,"Herder, Johann Gottfried",Von deutscher Art und Kunst,1773.0,1.0
118550128,"Herwegh, Georg",Gedichte,1846.0,1.0
11855042X,"Hesse, Hermann",Der Steppenwolf,1927.0,1.0
118550683,"Heym, Georg",Gedichte,1911.0,1.0
119076993,"Hilbig, Wolfgang",Ich,1993.0,1.0
11876442X,"Hoddis, Jakob van",Lyrik,1915.0,1.0
118552465,"Hoffmann, E.T.A.",Das Fräulein von Scuderi,1819.0,1.0
118552465,"Hoffmann, E.T.A.",Der goldne Topf,1814.0,1.0
118552465,"Hoffmann, E.T.A.",Meister Floh,1822.0,1.0
118706187,"Hoffmannswaldau, Christian Hoffmann von",Gedichte,1648.0,0.0769230769230769
118552759,"Hofmannsthal, Hugo von",Der Schwierige,1921.0,1.0
118552759,"Hofmannsthal, Hugo von",Ein Brief (Chandosbrief),1902.0,1.0
118552759,"Hofmannsthal, Hugo von",Gedichte,1902.0,1.0
118551981,"Hölderlin, Friedrich",Gedichte,1826.0,1.0
118551981,"Hölderlin, Friedrich",Hyperion oder Der Eremit in Griechenland,1797.0,1.0
118553216,"Holz, Arno",Papa Hamlet,1889.0,1.0
118553739,"Horvath, Ödon von",Geschichten aus dem Wienerwald,1931.0,0.5
118553739,"Horvath, Ödon von",Kasimir und Karoline,1932.0,0.5
122335430,"Hoyer, Anna Ovena",Gedichte,1620.0,0.0769230769230769
118554190,"Huch, Ricarda",Lyrik,1906.0,1.0
118554212,"Huchel, Peter",Gedichte,1942.0,1.0
118556894,"Jandl, Ernst",Lyrik,1963.0,1.0
118557211,Jean Paul,Flegeljahre,1804.0,0.5
118557211,Jean Paul,Siebenkäs,1796.0,0.5
118557211,Jean Paul,Vorschule der Ästhetik,1804.0,1.0
119001802,"Jelinek, Elfriede",Die Klavierspielerin,1983.0,0.5
119001802,"Jelinek, Elfriede",Lust,1989.0,0.5
11855817X,"Johnson, Uwe",Essayistik,1959.0,1.0
11855817X,"Johnson, Uwe",Mutmaßungen über Jakob,1959.0,1.0
118558587,"Jünger, Ernst",In Stahlgewittern,1920.0,1.0
118559230,"Kafka, Franz",Das Schloß,1922.0,0.5
118559230,"Kafka, Franz",Der Prozess,1925.0,0.5
118559230,"Kafka, Franz",Erzählungen,1916.0,1.0
118559427,"Kaiser, Georg",Von morgens bis mitternachts,1912.0,1.0
118559796,"Kant, Immanuel",Was ist Aufklärung?,1784.0,1.0
118560395,"Kaschnitz, Marie Luise",Lyrik,1951.0,1.0
118559206,"Kästner, Erich",Fabian. Die Geschichte eines Moralisten,1929.0,1.0
118559206,"Kästner, Erich",Lyrik,1937.0,1.0
11856109X,"Keller, Gottfried",Der grüne Heinrich,1854.0,1.0
11856109X,"Keller, Gottfried",Die Leute von Seldwyla,1856.0,1.0
118561359,"Kempowski, Walter",Das Echolot. Ein kollektives Tagebuch Janur und Februar 1943,1993.0,1.0
118562312,"Kipphardt, Heinar",In der Sache J. Robert Oppenheimer. Ein szenischer Bericht,1964.0,1.0
118562487,"Kirsch, Sarah",Gedichte,1974.0,1.0
118563076,"Kleist, Heinrich von",Anekdoten,1810.0,0.25
118563076,"Kleist, Heinrich von",Das Erdbeben in Chili ,1807.0,0.25
118563076,"Kleist, Heinrich von",Der zerbrochene Krug,1806.0,1.0
118563076,"Kleist, Heinrich von",Die Marquise von O…,1808.0,0.25
118563076,"Kleist, Heinrich von",Michael Kohlhaas,1810.0,0.25
118563076,"Kleist, Heinrich von",Prinz Friedrich von Homburg,1810.0,1.0
118563076,"Kleist, Heinrich von",Über das Marionettentheater,1810.0,1.0
121401030,"Kling, Thomas",Lyrik,1981.0,1.0
118563386,"Klopstock, Friedrich Gottlob",Oden,1771.0,1.0
11856370X,"Knigge, Adolf Freiherr von",Über den Umgang mit Menschen,1788.0,1.0
118564471,"Koeppen, Wolfgang",Das Treibhaus,1953.0,0.5
118564471,"Koeppen, Wolfgang",Tauben im Gras,1951.0,0.5
118713698,"Kolb, Annette",Das Exemplar,1913.0,0.5
118885324,"Kolbe, Uwe",Gedichte,1990.0,1.0
120013428,"Kracht, Christian",Feuilletons,2008.0,1.0
118566288,"Kraus, Karl",Schriften,1905.0,1.0
118566962,"Kroetz, Franz Xaver",Heimarbeit,1971.0,0.5
118566962,"Kroetz, Franz Xaver",Stallerhof,1972.0,0.5
118566997,"Krolow, Karl",Lyrik,1957.0,1.0
119353377,"Kühn, Johannes",Gedichte,1978.0,1.0
118568051,"Kunert, Günter",Gedichte,1974.0,1.0
118569767,"La Roche, Sophie von",Die Geschichte des Fräuleins von Sternheim,1771.0,1.0
118569880,"Lasker-Schüler, Else",Die Wupper,1909.0,1.0
118569880,"Lasker-Schüler, Else",Gedichte,1907.0,1.0
118571656,"Lenz, Jakob Michael Reinhold",Der Hofmeister,1774.0,0.5
118571656,"Lenz, Jakob Michael Reinhold",Die Soldaten,1776.0,0.5
118572121,"Lessing, Gotthold Ephraim",Abhandlungen über die Fabel,1759.0,1.0
118572121,"Lessing, Gotthold Ephraim",Hamburgische Dramaturgie,1767.0,1.0
118572121,"Lessing, Gotthold Ephraim",Minna von Barnhelm,1767.0,1.0
118572121,"Lessing, Gotthold Ephraim",Nathan der Weise,1779.0,1.0
118572628,"Lichtenberg, Georg Christoph",Aphorismen,1771.0,1.0
118572954,"Liliencron, Detlev von",Lyrik,1896.0,1.0
118728814,"Loerke, Oskar",Lyrik,1913.0,1.0
11872889X,"Logau, Friedrich von",Lyrik,1630.0,0.0769230769230769
118574078,"Lohenstein, Daniel Caspar von",Sophonisbe,1680.0,1.0
118575449,"Luther, Martin",Gedichte,1515.0,0.25
118575449,"Luther, Martin",Von der Freiheit eines Christenmenschen,1520.0,1.0
118577131,"Mann, Heinrich",Der Untertan,1918.0,1.0
118577131,"Mann, Heinrich",Geist und Tat,1931.0,1.0
118577131,"Mann, Heinrich",Professor Unrat oder das Ende eines Tyrannen,1905.0,1.0
118577166,"Mann, Thomas",Der Zauberberg,1924.0,0.5
118577166,"Mann, Thomas",Die Buddenbrooks,1901.0,1.0
118577166,"Mann, Thomas",Doktor Faustus,1947.0,0.5
118842269,"Maron, Monika",Flugasche,1981.0,1.0
13345052X,"Marsch, Edgar (Hg.)",Moderne deutsche Naturlyrik,1980.0,1.0
118732404,"Mayröcker, Friederike",Lyrik,1973.0,1.0
118747509,"Meister, Ernst",Gedichte,1945.0,1.0
118581775,"Meyer, Conrad Ferdinand",Der Heilige,1879.0,0.5
118581775,"Meyer, Conrad Ferdinand",Die Versuchung des Pescara,1857.0,0.5
118581775,"Meyer, Conrad Ferdinand",Gedichte,1862.0,1.0
11881169X,"Morgenstern, Christian",Lyrik,1893.0,1.0
118817663,"Morgner, Irmtraud",Leben und Abenteuer der Trobadora Beatriz,1974.0,1.0
118583107,"Mörike, Eduard",Gedichte,1838.0,1.0
118583107,"Mörike, Eduard",Mozart auf der Reise nach Prag,1855.0,1.0
118584162,"Moritz, Karl Philipp",Anton Reiser,1785.0,1.0
118584944,"Müller, Heiner",Der Lohndrücker,1956.0,1.0
118584944,"Müller, Heiner",Essayistik,1962.0,1.0
118584944,"Müller, Heiner",Gedichte,1962.0,1.0
118584944,"Müller, Heiner",Germania Tod in Berlin,1956.0,1.0
118585916,"Musil, Robert",Die Verwirrungen des Zöglings Törless,1906.0,1.0
119282437,"Nadolny, Sten",Die Entdeckung der Langsamkeit,1983.0,1.0
118587080,"Nestroy, Johann",Der Talisman,1840.0,0.3333333333333333
118587080,"Nestroy, Johann",Einen Jux will er sich machen,1842.0,0.3333333333333333
118587080,"Nestroy, Johann",Zu ebener Erde und erster Stock oder Die Launen des Glückes,1838.0,0.3333333333333333
11858877X,"Nossack, Hans Erich",Der Untergang,1948.0,1.0
11858877X,"Nossack, Hans Erich",Spätestens im November,1955.0,1.0
11883147X,"Novak, Helga",autobiografische Prosa,1974.0,1.0
118588893,Novalis,Heinrich von Ofterdingen,1802.0,1.0
118588893,Novalis,Hymnen an die Nacht,1800.0,1.0
118588893,Novalis,Vermischte Bemerkungen / Blüthenstaub-Fragmente,1798.0,1.0
118590111,"Opitz, Martin",Buch von der deutschen Poeterey,1624.0,1.0
118590111,"Opitz, Martin",Gedichte,1618.0,0.0769230769230769
118885340,"Papenfuß-Gorek, Bert",Gedichte,2003.0,1.0
118742647,"Pinthus, Kurt (Hg.)",Menschheitsdämmerung,1920.0,1.0
118594869,"Platen, August von",Gedichte,1816.0,1.0
118597442,"Raabe, Wilhelm",Stopfkuchen. Eine See- und Mordgeschichte,1891.0,1.0
118956299,"Ransmayr, Christoph",Die letzte Welt,1988.0,1.0
118599011,"Regler, Gustav",autobiografische Prosa,1931.0,1.0
11874383X,"Regnart, Jacob",Gedichte,1571.0,0.25
118599194,"Reich-Ranicki, Marcel",Mein Leben,1999.0,1.0
118885502,"Reinshagen, Gerlind",Das Frühlingsfest,1980.0,1.0
118600044,"Reventlow, Franziska von",Herrn Dames Aufzeichnungen,1913.0,0.5
118601024,"Rilke, Rainer Maria",Die Aufzeichnugen des Malte Laurids Brigge,1910.0,1.0
118601024,"Rilke, Rainer Maria",Lyrik ,1901.0,1.0
118928511,"Rosenlöcher, Thomas",Gedichte,1985.0,1.0
118603140,"Roth, Joseph",Hiob. Roman eines einfachen Mannes,1930.0,1.0
118603930,"Rühm, Gerhard",Gedichte,1976.0,1.0
118603957,"Rühmkorf, Peter",Gedichte,1969.0,1.0
118603957,"Rühmkorf, Peter",TABU I. Tagebücher 1989-1991,1997.0,1.0
118604597,"Sachs, Hans",Fastnachtsspiele,1550.0,1.0
118604597,"Sachs, Hans",Meistergesänge,1535.0,1.0
118604627,"Sachs, Nelly",Lyrik,1931.0,1.0
118754408,"Schein, Johann Hermann",Gedichte,1608.0,0.25
118607626,"Schiller, Friedrich",Die Räuber,1782.0,0.3333333333333333
118607626,"Schiller, Friedrich",Don Karlos,1787.0,0.3333333333333333
118607626,"Schiller, Friedrich",Gedichte,1782.0,1.0
118607626,"Schiller, Friedrich",Kabale und Liebe,1784.0,0.3333333333333333
118607626,"Schiller, Friedrich",Maria Stuart,1800.0,0.5
118607626,"Schiller, Friedrich",Über die ästhetische Erziehung des Menschen,1795.0,1.0
118607626,"Schiller, Friedrich",Über naive und sentimentalische Dichtung,1795.0,1.0
118607626,"Schiller, Friedrich",Wallenstein,1798.0,1.0
118607626,"Schiller, Friedrich",Wilhelm Tell,1804.0,0.5
118607987,"Schlegel, Friedrich",Gespräch über Poesie,1800.0,1.0
118608703,"Schmidt, Arno",Brand's Haide,1953.0,1.0
118609475,"Schnabel, Johann Gottfried",Die Insel Felsenburg,1731.0,1.0
118609807,"Schnitzler, Arthur",Der Reigen,1903.0,1.0
11936039X,"Schrott, Raoul",Lyrik,2006.0,1.0
120526107,"Schulze, Ingo",Simple Stories,1998.0,1.0
118762974,"Schwarz, Sibylla",Lyrik,1636.0,0.0769230769230769
118514474,Sebastian Brant,Das Narrenschiff,1494.0,1.0
118612743,"Seghers, Anna",Das siebte Kreuz ,1942.0,1.0
118612743,"Seghers, Anna",Der Aufstand der Fischer von St. Barbara,1928.0,1.0
118503111,"Silesius, Angelus",Gedichte,1651.0,0.0769230769230769
118616587,"Stadler, Ernst",Lyrik,1899.0,1.0
118617958,"Sternheim, Carl",Die Hose,1911.0,1.0
118618121,"Stieler, Kaspar",Gedichte,1670.0,0.0769230769230769
118618156,"Stifter, Adalbert",Studien,1844.0,1.0
118618156,"Stifter, Adalbert","Vorrede zu den ""Bunten Steinen""",1853.0,1.0
118618725,"Storm, Theodor",Der Schimmelreiter,1888.0,1.0
118618725,"Storm, Theodor",Gedichte,1852.0,1.0
118618725,"Storm, Theodor",Immensee,1851.0,1.0
118618830,"Stramm, August",Lyrik,1895.0,1.0
118619047,"Strauß, Botho",Der Park,1983.0,0.5
118619047,"Strauß, Botho",Kalldewey Farce,1981.0,0.5
118619047,"Strauß, Botho",Paare Passanten,1981.0,1.0
118755978,"Strittmatter, Thomas",Viehjud Levi,1982.0,1.0
120467356,"Stuckrad-Barre, Benjamin von",Feuilletons,1999.0,1.0
118885006,"Süskind, Patrick",Das Parfum,1985.0,1.0
11862220X,"Thomasius, Christian",De praejudiciis,1691.0,1.0
12989432X,"Tieck, Ludwig",Der blonde Eckbert,1797.0,1.0
12989432X,"Tieck, Ludwig",Der gestiefelte Kater,1797.0,1.0
118839276,"Timm, Uwe",Morenga,1978.0,1.0
118623230,"Toller, Ernst",Eine Jugend in Deutschland,1933.0,1.0
118623230,"Toller, Ernst",Masse Mensch,1921.0,1.0
118623575,"Trakl, Georg",Gedichte,1913.0,1.0
11862444X,"Tucholsky, Kurt",Lyrik,1913.0,1.0
11862444X,"Tucholsky, Kurt",Schriften,1913.0,1.0
118626175,"Varnhagen, Rahel",Briefe,1802.0,1.0
118626728,"Vesper, Bernward",autobiografische Prosa,1955.0,1.0
118627910,"Voß, Johann Heinrich",Die Leibeigenschaft,1776.0,1.0
118628666,"Waldis, Burkard",Gedichte,1523.0,0.25
118628836,"Wallraff, Günther",Industriereportagen,1970.0,1.0
118628852,"Walser, Martin",Essayistik,,1.0
118628860,"Walser, Robert",Der Spaziergang,1917.0,0.5
118628860,"Walser, Robert",Kleine Wanderung,1914.0,0.5
118629840,"Weckherlin, Georg Rodolf",Lyrik,1619.0,0.0769230769230769
118629867,"Wedekind, Frank",Frühlings Erwachen,1891.0,1.0
118630563,"Weiße, Christian Felix",Gedichte,1765.0,1.0
118630369,"Weise, Christian",Gedichte,1675.0,0.0769230769230769
118630539,"Weiss, Peter",Abschied von den Eltern,1962.0,0.5
118630539,"Weiss, Peter",Die Verfolgung und Ermordung Jean Paul Marats,1964.0,1.0
118630539,"Weiss, Peter",Fluchtpunkt,1962.0,0.5
118631373,"Werfel, Franz",Gedichte,1918.0,1.0
118632272,"Wickram, Jörg",Rollwagenbüchlein,1555.0,1.0
11904157X,"Widmer, Urs",Im Kongo ,1996.0,1.0
118632477,"Wieland, Christoph Martin",Geschichte des Agathon,1766.0,0.5
118632477,"Wieland, Christoph Martin",Musarion,1780.0,0.5
118633600,"Winckelmann, Johann Joachim",Gedanken über die Nachahmung der griechischen Werke in der Malerei und Bildhauerkunst,1755.0,1.0
118634666,"Wolf, Christa",Essayistik,1970.0,1.0
118634666,"Wolf, Christa",Kassandra,1983.0,0.3333333333333333
118634666,"Wolf, Christa",Kindheitsmuster,1976.0,0.3333333333333333
118634666,"Wolf, Christa",Nachdenken über Christa T. ,1968.0,0.3333333333333333
118635131,"Wondratschek, Wolf",Gedichte,1983.0,1.0
118824465,"Wühr, Paul",Gedichte,1972.0,1.0
,,Historia von D. Johann Fausten ,1587.0,1.0
